X,Y,Plant_Code,Plant_Name,State,Zip,PrimSource
-87.403579,46.575965,1840,Plant Four,Michigan,49855,petroleum
-101.321213,47.280769,2817,Leland Olds,North Dakota,58571,coal
-87.410455,46.571639,1842,James R Smith,Michigan,49855,hydroelectric
-84.9411,42.2717,1844,Marshall (MI),Michigan,49068,natural gas
-85.506408,46.351975,1846,Newberry,Michigan,49868,petroleum
-87.86278,45.74123,1848,Norway (MI),Michigan,49870,hydroelectric
-84.895555,42.868611,1851,Frank Jenkins,Michigan,48875,petroleum
-84.6014,43.4019,1852,St Louis,Michigan,48880,petroleum
-83.453306,43.732508,1853,Main Street (MI),Michigan,48759,petroleum
-85.4256,41.7992,1855,Sturgis City Diesel Plant,Michigan,49091,natural gas
-85.5381,41.9711,1856,Hydro Plant,Michigan,49093,hydroelectric
-84.349267,46.50625,1865,Saint Marys Falls,Michigan,49783,hydroelectric
-83.1453,42.2081,1866,Wyandotte,Michigan,48192,natural gas
-86.0558,42.8067,1867,Zeeland,Michigan,49464,natural gas
-84.41723,46.37437,1868,Dafter,Michigan,49724,petroleum
-84.333257,45.391984,1871,Kleber,Michigan,49765,hydroelectric
-84.29497,45.36282,1873,Tower,Michigan,49792,petroleum
-83.3278,43.4659,1874,Caro,Michigan,48723,petroleum
-82.9388,43.7217,1875,Ubly,Michigan,48475,petroleum
-85.426,43.8393,1877,George Johnson,Michigan,49639,natural gas
-85.8551,42.731,1880,Claude Vandyke,Michigan,49323,natural gas
-84.9141,43.4016,1881,Vestaburg,Michigan,48891,natural gas
-92.1619,47.5306,1891,Syl Laskin,Minnesota,55705,natural gas
-94.3592,45.8614,1892,Blanchard,Minnesota,56373,hydroelectric
-93.6528,47.2611,1893,Clay Boswell,Minnesota,55721,coal
-92.293897,46.666768,1894,Fond Du Lac,Minnesota,55808,hydroelectric
-92.448619,46.726627,1895,Knife Falls,Minnesota,55720,hydroelectric
-94.369094,45.975013,1896,Little Falls (MN),Minnesota,56345,hydroelectric
-92.151711,46.735331,1897,M L Hibbard,Minnesota,55807,biomass
-94.484944,46.316033,1898,Pillager,Minnesota,56473,hydroelectric
-92.421733,46.709126,1899,Scanlon,Minnesota,55720,hydroelectric
-94.3775,46.305,1900,Sylvan,Minnesota,56473,hydroelectric
-92.3333,46.655,1901,Thomson,Minnesota,55718,hydroelectric
-91.7639,47.9344,1902,Winton,Minnesota,55796,hydroelectric
-93.2501,44.8108,1904,Black Dog,Minnesota,55101,natural gas
-93.254163,44.982359,1911,Hennepin Island,Minnesota,55401,hydroelectric
-93.1117,44.9314,1912,High Bridge,Minnesota,55101,natural gas
-93.042,44.781,1913,Inver Hills,Minnesota,55077,natural gas
-92.7786,45.03,1915,Allen S King,Minnesota,55003,coal
-93.8493,45.3338,1922,Monticello Nuclear Facility,Minnesota,55362,nuclear
-92.6333,44.622,1925,Prairie Island,Minnesota,55066,nuclear
-92.516912,44.5692,1926,Red Wing,Minnesota,55901,biomass
-93.2753,45.0203,1927,Riverside (MN),Minnesota,55401,natural gas
-94.61564,43.988158,1929,St James,Minnesota,56081,petroleum
-94.0009,44.1967,1934,Wilmarth,Minnesota,56001,biomass
-96.043252,46.290641,1943,Hoot Lake,Minnesota,56537,hydroelectric
-95.932794,43.63711,1956,Adrian,Minnesota,56110,petroleum
-95.379722,45.889167,1958,Alexandria,Minnesota,56308,petroleum
-95.602777,45.314444,1964,Benson City of,Minnesota,56215,petroleum
-93.0504,43.866,1966,Blooming Prairie,Minnesota,55917,petroleum
-94.101667,43.6375,1967,Blue Earth,Minnesota,56013,petroleum
-93.790522,45.041378,1969,Delano,Minnesota,55328,petroleum
-95.843333,46.8175,1970,Detroit Lakes,Minnesota,56501,petroleum
-93.5781,45.3158,1971,Elk River City of,Minnesota,55330,petroleum
-94.718812,44.525887,1972,Fairfax,Minnesota,55332,petroleum
-94.4647,43.6579,1973,Fairmont (MN),Minnesota,56031,natural gas
-94.1582,44.7709,1975,Glencoe,Minnesota,55336,petroleum
-90.357222,47.750278,1976,Grand Marais,Minnesota,55604,petroleum
-95.53455,44.811685,1977,Granite Falls,Minnesota,56241,hydroelectric
-92.935,47.4294,1979,Hibbing,Minnesota,55746,natural gas
-94.368433,44.895741,1980,Hutchinson Plant #1,Minnesota,55350,natural gas
-93.7073,44.1172,1982,Janesville,Minnesota,56048,petroleum
-92.9848,44.2718,1983,Kenyon Municipal,Minnesota,55946,petroleum
-94.219697,44.106888,1985,Lake Crystal,Minnesota,56055,petroleum
-91.977738,43.720026,1987,Lanesboro,Minnesota,55949,petroleum
-94.53515,45.128164,1989,Litchfield,Minnesota,55355,petroleum
-96.201944,43.654444,1990,Luverne,Minnesota,56156,petroleum
-95.792118,44.446585,1993,Marshall (MN),Minnesota,56258,petroleum
-94.815277,45.675,1994,Melrose,Minnesota,56352,petroleum
-92.760557,46.454097,1996,Moose Lake,Minnesota,55767,petroleum
-93.295137,45.877088,1997,Mora,Minnesota,55051,petroleum
-94.9434,43.9405,1998,Mountain Lake,Minnesota,56159,natural gas
-93.5731,44.5431,1999,New Prague,Minnesota,56071,natural gas
-94.4581,44.3159,2001,New Ulm,Minnesota,56073,petroleum
-92.979042,45.510601,2002,North Branch (MN),Minnesota,55056,petroleum
-93.23,44.0833,2003,Owatonna,Minnesota,55060,natural gas
-92.0831,43.6661,2004,Preston (MN),Minnesota,55965,natural gas
-93.587244,45.569468,2005,Princeton (MN),Minnesota,55371,petroleum
-92.480177,44.212981,2007,Rochester Hydro,Minnesota,55956,hydroelectric
-95.1178,44.5431,2009,Redwood Falls,Minnesota,56283,natural gas
-94.725191,44.298116,2011,Sleepy Eye,Minnesota,56085,petroleum
-94.976262,44.239539,2012,Springfield (MN),Minnesota,56087,petroleum
-92.389392,43.687322,2013,Spring Valley,Minnesota,55975,petroleum
-96.179176,48.114262,2014,Thief River Falls,Minnesota,56701,petroleum
-94.436908,43.828415,2015,Truman,Minnesota,56088,petroleum
-92.540951,47.522428,2018,Virginia,Minnesota,55792,natural gas
-93.724129,43.74453,2020,Wells IC,Minnesota,56097,natural gas
-95.4429,44.0399,2021,Westbrook,Minnesota,56183,petroleum
-95.053236,45.121705,2022,Willmar,Minnesota,56201,wind
-95.114444,43.86811,2023,Windom,Minnesota,56101,petroleum
-95.609234,43.63349,2024,Worthington,Minnesota,56187,petroleum
-93.2081,45.601,2038,Cambridge CT Hybrid,Minnesota,55008,natural gas
-93.558447,45.296797,2039,Elk River,Minnesota,55330,natural gas
-94.009673,45.229073,2042,Maple Lake,Minnesota,55358,petroleum
-88.4919,30.34,2047,Chevron Oil,Mississippi,39568,natural gas
-88.7461,32.2925,2048,Sweatt,Mississippi,39307,natural gas
-89.0286,30.4392,2049,Jack Watson,Mississippi,39501,natural gas
-90.9306,32.2831,2050,Baxter Wilson,Mississippi,39180,natural gas
-90.562662,34.1845,2059,L L Wilkins,Mississippi,38614,natural gas
-90.4211,32.8458,2067,Yazoo,Mississippi,39194,natural gas
-88.8054,30.8889,2068,Benndale,Mississippi,39452,natural gas
-89.3004,31.528,2070,Moselle,Mississippi,39459,natural gas
-94.4778,39.1306,2079,Hawthorn,Missouri,64120,coal
-94.5606,39.1228,2081,Northeast (MO),Missouri,64120,petroleum
-92.2206,38.5935,2082,Fairgrounds,Missouri,65101,petroleum
-94.3444,37.8503,2090,Nevada,Missouri,64772,petroleum
-94.277689,38.78758,2092,Ralph Green,Missouri,64080,natural gas
-94.8773,39.7246,2098,Lake Road (MO),Missouri,64504,natural gas
-92.847701,37.9385,2099,Niangua,Missouri,65020,hydroelectric
-90.837686,38.562244,2103,Labadie,Missouri,63055,coal
-90.3358,38.4017,2104,Meramec,Missouri,63129,petroleum
-92.6239,38.2044,2106,Osage Dam,Missouri,65026,hydroelectric
-90.290247,38.915479,2107,Sioux,Missouri,63386,coal
-90.834722,37.520833,2108,Taum Sauk,Missouri,63620,pumped storage
-94.344385,38.264408,2115,Butler Municipal Power Plant,Missouri,64730,petroleum
-93.5016,39.3515,2120,Carrollton,Missouri,64633,natural gas
-94.299431,37.176646,2121,Carthage,Missouri,64836,natural gas
-93.564112,39.783388,2122,Chillicothe,Missouri,64601,natural gas
-92.316768,38.964646,2123,Columbia (MO),Missouri,65205,natural gas
-93.7691,37.6936,2124,Stockton Hydro,Missouri,65785,hydroelectric
-92.68,39.1406,2125,Fayette,Missouri,65248,petroleum
-91.94778,38.868095,2126,Fulton (MO),Missouri,65251,natural gas
-93.953889,39.917222,2127,Gallatin (MO),Missouri,64640,petroleum
-93.714748,39.073315,2131,Higginsville,Missouri,64037,natural gas
-94.411522,39.094574,2134,Jackson Square,Missouri,64050,petroleum
-94.3804,39.1067,2135,Station H,Missouri,64056,natural gas
-94.392957,39.055954,2136,Station I,Missouri,64055,petroleum
-89.6606,37.3847,2137,Jackson (MO),Missouri,63755,petroleum
-91.7206,40.4225,2138,Kahoka,Missouri,63445,petroleum
-90.0521,36.2338,2139,Kennett,Missouri,63857,natural gas
-92.4896,40.0244,2140,La Plata,Missouri,63549,petroleum
-92.4689,39.7378,2141,Macon,Missouri,63552,petroleum
-89.9682,36.5531,2142,Malden,Missouri,63863,petroleum
-93.2064,39.1228,2144,Marshall (MO),Missouri,65340,natural gas
-92.181,40.4578,2145,Memphis,Missouri,63555,petroleum
-93.261944,37.108611,2161,James River Power Station,Missouri,65804,natural gas
-93.010018,40.476742,2164,Unionville City of,Missouri,63565,petroleum
-93.3086,36.597,2166,Table Rock,Missouri,65616,hydroelectric
-89.5617,36.5147,2167,New Madrid,Missouri,63869,coal
-92.6381,39.5522,2168,Thomas Hill,Missouri,65244,coal
-104.74,47.0539,2176,Glendive GT,Montana,59330,natural gas
-105.7953,46.4112,2177,Miles City GT,Montana,59301,natural gas
-111.261442,47.521331,2181,Black Eagle,Montana,59404,hydroelectric
-111.194969,47.5375,2182,Cochrane,Montana,59404,hydroelectric
-111.887341,46.765941,2185,Hauser,Montana,59602,hydroelectric
-112.0047,46.9915,2186,Holter,Montana,59648,hydroelectric
-114.2339,47.6777,2188,Selis Ksanka Qlispe,Montana,59860,hydroelectric
-111.060898,47.581737,2191,Morony,Montana,59404,hydroelectric
-109.762489,45.225741,2192,Mystic,Montana,59028,hydroelectric
-111.2045,47.5344,2193,Rainbow (MT),Montana,59404,hydroelectric
-111.122546,47.569939,2194,Ryan,Montana,59404,hydroelectric
-115.358237,47.593155,2195,Thompson Falls,Montana,59873,hydroelectric
-110.8347,44.4533,2196,Old Faithful,Wyoming,82190,petroleum
-115.73361,47.96048,2199,Noxon Rapids,Montana,59853,hydroelectric
-114.01443,48.341521,2203,Hungry Horse,Montana,59919,hydroelectric
-107.957515,45.307406,2204,Yellowtail,Montana,59034,hydroelectric
-99.386336,41.289185,2214,Ansley,Nebraska,68814,natural gas
-95.8464,40.3883,2215,Auburn,Nebraska,68305,natural gas
-99.827772,40.130304,2217,Beaver City,Nebraska,68926,natural gas
-99.6392,41.4031,2221,Broken Bow,Nebraska,68822,natural gas
-99.136071,41.780313,2222,Burwell,Nebraska,68823,petroleum
-100.176836,40.286178,2223,Cambridge,Nebraska,69022,petroleum
-98.7331,40.2992,2225,Campbell Village,Nebraska,68932,petroleum
-99.7011,40.6942,2226,Canaday,Nebraska,68850,natural gas
-100.397905,40.959405,2227,Jeffrey,Nebraska,69123,hydroelectric
-99.8178,40.6936,2228,Johnson 1,Nebraska,68937,hydroelectric
-99.7447,40.6839,2229,Johnson 2,Nebraska,68850,hydroelectric
-102.471547,41.092589,2230,Chappell,Nebraska,69129,petroleum
-96.9601,40.6253,2231,Crete,Nebraska,68333,petroleum
-100.515161,40.631453,2232,Curtis,Nebraska,69025,natural gas
-97.119202,41.254652,2233,David City,Nebraska,68632,petroleum
-97.7239,40.1408,2234,Deshler,Nebraska,68340,petroleum
-96.7292,42.276,2235,Emerson,Nebraska,68733,natural gas
-95.6083,40.055,2237,Falls City,Nebraska,68355,natural gas
-98.9508,40.0892,2238,Franklin (NE),Nebraska,68939,natural gas
-96.4623,41.4281,2240,Lon Wright,Nebraska,68025,coal
-98.3269,40.9228,2241,C W Burdick,Nebraska,68801,natural gas
-98.420055,40.583155,2243,Don Henry,Nebraska,68902,natural gas
-98.38863,40.598839,2244,North Denver,Nebraska,68902,natural gas
-103.6667,41.2382,2248,Kimball,Nebraska,69145,petroleum
-97.090814,42.430539,2249,Laurel,Nebraska,68745,natural gas
-96.710667,40.80788,2250,J Street,Nebraska,68508,natural gas
-96.4668,41.9374,2253,Lyons,Nebraska,68038,petroleum
-95.8475,40.6806,2255,Nebraska City # 1,Nebraska,68410,natural gas
-96.177778,40.6756,2256,Syracuse # 2,Nebraska,68446,natural gas
-97.3283,41.4639,2260,Columbus,Nebraska,68601,hydroelectric
-96.786177,40.558652,2265,Hallam,Nebraska,68368,petroleum
-97.577857,40.187928,2266,Hebron,Nebraska,68370,petroleum
-99.100753,40.703511,2268,Kearney,Nebraska,68847,hydroelectric
-100.6508,40.2214,2271,McCook,Nebraska,69001,petroleum
-97.6078,41.4872,2273,Monroe (NE),Nebraska,68647,hydroelectric
-100.7594,41.0864,2274,North Platte,Nebraska,69101,hydroelectric
-96.7847,40.5589,2277,Sheldon,Nebraska,68368,coal
-95.922682,41.251488,2290,Jones Street,Nebraska,68108,petroleum
-95.94466,41.32909,2291,North Omaha,Nebraska,68112,coal
-95.970603,41.170594,2292,Sarpy County,Nebraska,68147,natural gas
-98.926144,41.604164,2294,Ord,Nebraska,68862,petroleum
-99.6108,40.2581,2295,Oxford (NE),Nebraska,68967,natural gas
-96.705431,42.114742,2296,Pender,Nebraska,68047,petroleum
-98.519032,40.097954,2299,Red Cloud,Nebraska,68970,petroleum
-99.3698,41.641588,2300,Sargent,Nebraska,68874,petroleum
-102.977836,41.145634,2302,Sidney (NE),Nebraska,69162,natural gas
-98.36756,41.68138,2303,Spalding,Nebraska,68665,petroleum
-99.143707,42.599377,2305,Stuart (NE),Nebraska,68780,petroleum
-96.19,40.3664,2308,Tecumseh,Nebraska,68450,petroleum
-96.61155,41.211798,2310,Wahoo,Nebraska,68066,natural gas
-96.8621,42.2691,2311,Wakefield,Nebraska,68784,petroleum
-97.0183,42.2278,2312,Wayne IC,Nebraska,68787,petroleum
-96.71345,41.844936,2313,West Point Municipal,Nebraska,68788,natural gas
-96.9604,40.4797,2315,Wilber,Nebraska,68465,petroleum
-96.915994,41.988069,2316,Wisner,Nebraska,68791,petroleum
-115.0507,36.0875,2322,Clark (NVE),Nevada,89122,natural gas
-119.1322,39.1281,2330,Fort Churchill,Nevada,89447,natural gas
-119.525,39.5625,2336,Tracy,Nevada,89434,natural gas
-72.000975,44.325053,2349,Comerford,New Hampshire,3771,hydroelectric
-71.8742,44.3356,2351,S C Moore,New Hampshire,3561,hydroelectric
-72.5146,42.77165,2352,Vernon Dam,Vermont,5354,hydroelectric
-72.303642,43.667927,2353,Wilder,Vermont,5047,hydroelectric
-71.47208,43.00223,2354,Amoskeag,New Hampshire,3102,hydroelectric
-71.717683,43.597849,2355,Ayers Island,New Hampshire,3222,hydroelectric
-71.6579,43.447219,2356,Eastman Falls,New Hampshire,3235,hydroelectric
-71.509441,43.165524,2357,Garvins Falls,New Hampshire,3301,hydroelectric
-71.195354,44.408278,2358,Gorham,New Hampshire,3581,hydroelectric
-71.465662,43.101699,2359,Hooksett,New Hampshire,3106,hydroelectric
-71.94889,43.11055,2360,Jackman,New Hampshire,3244,hydroelectric
-71.494398,44.595117,2362,Lost Nation,New Hampshire,3852,petroleum
-71.4692,43.1411,2364,Merrimack,New Hampshire,3301,coal
-70.7842,43.0978,2367,Schiller,New Hampshire,3801,coal
-71.178062,44.469463,2368,Smith (NH),New Hampshire,3570,hydroelectric
-71.2069,43.8478,2369,White Lake,New Hampshire,3886,petroleum
-75.2014,39.4547,2379,Carlls Corner,New Jersey,8313,natural gas
-74.352336,40.476525,2390,Sayreville,New Jersey,8872,petroleum
-75.163889,40.565833,2393,Gilbert,New Jersey,8848,natural gas
-74.0244,40.8375,2398,Bergen Generating Station,New Jersey,7657,natural gas
-74.879172,40.076611,2399,PSEG Burlington Generating Station,New Jersey,8016,natural gas
-74.096464,40.737283,2404,PSEG Kearny Generating Station,New Jersey,7032,natural gas
-74.2072,40.6217,2406,PSEG Linden Generating Station,New Jersey,7036,natural gas
-75.5358,39.4625,2410,PSEG Salem Generating Station,New Jersey,8038,nuclear
-74.2469,40.5558,2411,PSEG Sewaren Generating Station,New Jersey,7077,natural gas
-75.0347,39.4889,2434,Howard Down,New Jersey,8360,natural gas
-108.4814,36.69,2442,Four Corners,New Mexico,87416,coal
-106.5472,31.8047,2444,Rio Grande,New Mexico,88063,natural gas
-103.301469,32.714224,2446,Maddox,New Mexico,88240,natural gas
-106.6019,35.171,2450,Reeves,New Mexico,87113,natural gas
-103.3533,32.7131,2454,Cunningham,New Mexico,88240,natural gas
-106.464167,35.384444,2475,Algodones,New Mexico,87001,natural gas
-73.96457,41.573361,2480,Danskammer Generating Station,New York,12550,natural gas
-74.0497,41.8217,2481,Dashville,New York,12471,hydroelectric
-74.6358,41.8194,2483,Neversink,New York,12740,hydroelectric
-73.986452,42.291275,2485,South Cairo,New York,12413,petroleum
-74.046678,41.848191,2486,Sturgeon,New York,12486,hydroelectric
-73.815798,42.350889,2487,West Coxsackie,New York,12051,natural gas
-74.200035,40.591564,2490,Arthur Kill Generating Station,New York,10314,natural gas
-73.9742,40.7281,2493,East River,New York,10009,natural gas
-74.0051,40.6635,2494,Gowanus Gas Turbines Generating,New York,11232,natural gas
-74.020833,40.648611,2499,Narrows Gas Turbines Generating,New York,11232,natural gas
-73.946111,40.759167,2500,Ravenswood,New York,11101,natural gas
-73.99115,40.771285,2503,59th Street,New York,10019,natural gas
-73.9515,40.768,2504,74th Street,New York,10021,petroleum
-73.647881,40.616689,2511,E F Barrett,New York,11558,natural gas
-72.210277,40.961706,2512,East Hampton,New York,11937,petroleum
-73.647473,40.827149,2514,Glenwood,New York,11547,petroleum
-73.342323,40.923565,2516,Northport,New York,11768,natural gas
-73.078507,40.949696,2517,Port Jefferson,New York,11776,natural gas
-72.864976,40.96159,2518,Shoreham,New York,11972,petroleum
-72.381977,40.899997,2519,South Hampton,New York,11968,petroleum
-72.3761,41.1059,2520,Southold,New York,11944,petroleum
-73.348573,40.695485,2521,West Babylon,New York,11704,petroleum
-73.6219,44.695,2522,Cadyville,New York,12962,hydroelectric
-76.9483,42.6789,2527,Greenidge Generation LLC,New York,14441,natural gas
-74.1861,43.9719,2528,Harris Lake,New York,12847,petroleum
-73.7492,44.6389,2530,High Falls - Saranac NY,New York,12981,hydroelectric
-73.5967,44.7053,2532,Kent Falls,New York,12962,hydroelectric
-73.763752,42.594196,2539,Bethlehem Energy Center,New York,12077,natural gas
-74.860265,44.660338,2540,Allens Falls,New York,13672,hydroelectric
-74.741349,43.019113,2543,Beardslee,New York,13365,hydroelectric
-75.3331,43.9275,2544,Belfort,New York,13327,hydroelectric
-75.9531,43.5317,2545,Bennetts Bridge,New York,13302,hydroelectric
-75.813151,44.000122,2546,Black River,New York,13612,hydroelectric
-74.753442,44.506474,2547,Blake,New York,13672,hydroelectric
-75.059441,44.211407,2548,Browns Falls,New York,13639,hydroelectric
-74.2169,44.7533,2550,Chasm,New York,12953,hydroelectric
-74.9583,44.5839,2551,Colton,New York,13625,hydroelectric
-75.6806,44.0381,2552,Deferiet,New York,13628,hydroelectric
-75.200831,43.909714,2555,Eagle,New York,13327,hydroelectric
-75.49052,44.638365,2556,Eel Weir,New York,13670,hydroelectric
-75.277923,43.922831,2557,Effley,New York,13327,hydroelectric
-75.288322,43.927536,2559,Elmer,New York,13327,hydroelectric
-74.5372,43.0092,2560,Ephratah,New York,13339,hydroelectric
-74.9856,44.7989,2561,East Norfolk,New York,13667,hydroelectric
-74.849177,44.527491,2562,Five Falls,New York,13625,hydroelectric
-75.0742,44.2217,2563,Flat Rock,New York,13639,hydroelectric
-73.9725,44.4372,2564,Franklin (NY),New York,12913,hydroelectric
-76.418984,43.32411,2566,Fulton Hydro,New York,13069,hydroelectric
-78.3906,43.2358,2568,Glenwood Hydro,New York,14103,hydroelectric
-76.420841,43.323441,2569,Granby,New York,13069,hydroelectric
-74.9733,44.6192,2571,Hannawa,New York,13647,hydroelectric
-75.6511,44.0217,2572,Herrings,New York,13619,hydroelectric
-75.4042,44.6172,2573,Heuvelton,New York,13654,hydroelectric
-76.4961,43.4436,2574,High Dam,New York,13126,hydroelectric
-75.3731,43.9247,2575,High Falls - Croghan NY,New York,13327,hydroelectric
-74.9331,44.5306,2576,Higley,New York,13625,hydroelectric
-78.691551,43.170948,2578,Hydraulic Race,New York,14094,hydroelectric
-74.764347,43.061017,2579,Inghams,New York,13329,hydroelectric
-73.508886,42.920374,2580,Johnsonville Dam,New York,12094,hydroelectric
-75.7967,44.0117,2581,Kamargo,New York,13612,hydroelectric
-75.970318,43.524103,2582,Lighthouse Hill,New York,13302,hydroelectric
-74.306288,44.877326,2583,Macomb,New York,12953,hydroelectric
-76.4739,43.4003,2586,Minetto,New York,13126,hydroelectric
-75.1364,43.8719,2588,Moshier,New York,13327,hydroelectric
-76.41,43.5211,2589,Nine Mile Point Nuclear Station,New York,13093,nuclear
-74.9975,44.8053,2590,Norfolk,New York,13667,hydroelectric
-75.0042,44.7439,2591,Norwood,New York,13668,hydroelectric
-76.5319,43.4586,2594,Oswego Harbor Power,New York,13126,petroleum
-76.4153,43.3161,2595,Oswego Falls East,New York,13069,hydroelectric
