Lon,Lat,NAMELSAD
-121.4681444,38.56632232,Sacramento County
-121.4637576,38.58345763,Sacramento County
-121.4702622,38.56437823,Sacramento County
-121.4844381,38.56788824,Sacramento County
-121.4752604,38.51098828,Sacramento County
-121.4239673,38.55416888,Sacramento County
-121.4234708,38.55346186,Sacramento County
-121.4455185,38.53859205,Sacramento County
-121.45637,38.52502146,Sacramento County
-121.4766591,38.52494745,Sacramento County
-121.5133535,38.52324718,Sacramento County
-121.5160054,38.51716123,Sacramento County
-121.5173045,38.50315163,Sacramento County
-121.5061087,38.48139811,Sacramento County
-121.4568312,38.4917305,Sacramento County
-121.4295642,38.53203264,Sacramento County
-121.3999537,38.5321437,Sacramento County
-121.4223154,38.53203261,Sacramento County
-121.423645,38.55315937,Sacramento County
-121.4098102,38.50870779,Sacramento County
-121.4008157,38.50873265,Sacramento County
-121.3984563,38.5104277,Sacramento County
-121.4007667,38.5086207,Sacramento County
-121.3808735,38.52032617,Sacramento County
-121.3786263,38.51784149,Sacramento County
-121.3719481,38.51063652,Sacramento County
-121.3423361,38.51091028,Sacramento County
-121.243868,38.50640083,Sacramento County
-121.1608993,38.49313789,Sacramento County
-121.1886943,38.44292628,Sacramento County
-121.2421571,38.35416605,Sacramento County
-121.1687006,38.33486621,Sacramento County
-121.3115519,38.26505669,Sacramento County
-121.313817,38.2712971,Sacramento County
-121.3145242,38.2910989,Sacramento County
-121.2643153,38.29137516,Sacramento County
-121.2829216,38.29120621,Sacramento County
-121.2825603,38.27547474,Sacramento County
-121.3018456,38.2547243,Sacramento County
-121.3105053,38.26210872,Sacramento County
-121.3211696,38.291079,Sacramento County
-121.5154487,38.27723267,Sacramento County
-121.5173106,38.29952664,Sacramento County
-121.4444781,38.32095638,Sacramento County
-121.4408751,38.29018299,Sacramento County
-121.5028741,38.32055595,Sacramento County
-121.444827,38.32377812,Sacramento County
-121.4546472,38.37924459,Sacramento County
-121.45338,38.37926599,Sacramento County
-121.4464471,38.46294199,Sacramento County
-121.4577157,38.43018709,Sacramento County
-121.4616514,38.44493907,Sacramento County
-121.4592888,38.44495109,Sacramento County
-121.457997,38.44361993,Sacramento County
-121.4599488,38.44856824,Sacramento County
-121.4596893,38.44884795,Sacramento County
-121.4705322,38.48955998,Sacramento County
-121.4735052,38.50492367,Sacramento County
-121.4639382,38.50504227,Sacramento County
-121.3569918,38.37066413,Sacramento County
-121.4176762,38.37219245,Sacramento County
-121.3347939,38.39935759,Sacramento County
-121.359262,38.3729363,Sacramento County
-121.3584975,38.373641,Sacramento County
-121.3527374,38.37414904,Sacramento County
-121.3540058,38.37323062,Sacramento County
-121.3516245,38.38349367,Sacramento County
-121.3528081,38.38239767,Sacramento County
-121.3528654,38.39015265,Sacramento County
-121.2973018,38.43379364,Sacramento County
-121.2976588,38.51090815,Sacramento County
-121.3526538,38.49616946,Sacramento County
-121.430894,38.4942054,Sacramento County
-121.4309639,38.49595997,Sacramento County
-121.3940204,38.41938757,Sacramento County
-121.3837842,38.46059186,Sacramento County
-121.4174653,38.4091686,Sacramento County
-121.4176372,38.41923995,Sacramento County
-121.4038327,38.43828511,Sacramento County
-121.4180155,38.43819293,Sacramento County
-121.3721013,38.47812958,Sacramento County
-121.3869308,38.4689301,Sacramento County
-121.3890003,38.47444995,Sacramento County
-121.4086312,38.47528656,Sacramento County
-121.4500472,38.47404346,Sacramento County
-121.4427903,38.47414467,Sacramento County
-121.513921,38.49582743,Sacramento County
-121.4647019,38.50643678,Sacramento County
-121.4269143,38.49589453,Sacramento County
-121.4098199,38.50857684,Sacramento County
-121.4376606,38.50848096,Sacramento County
-121.4376655,38.50859513,Sacramento County
-121.455416,38.50849673,Sacramento County
-121.4554391,38.52502007,Sacramento County
-121.2406043,38.54595344,Sacramento County
-121.178714,38.60317185,Sacramento County
-121.1687871,38.65551239,Sacramento County
-121.1523825,38.68755184,Sacramento County
-121.1502951,38.67193264,Sacramento County
-121.1683477,38.65657706,Sacramento County
-121.1812543,38.65480619,Sacramento County
-121.1606159,38.64272872,Sacramento County
-121.2536026,38.70052979,Sacramento County
-121.2535669,38.69320411,Sacramento County
-121.239477,38.69310812,Sacramento County
-121.2072654,38.6927686,Sacramento County
-121.2016832,38.69988053,Sacramento County
-121.2018437,38.69268277,Sacramento County
-121.2302483,38.67837618,Sacramento County
-121.2024088,38.6780142,Sacramento County
-121.2114773,38.67816327,Sacramento County
-121.211209,38.69270911,Sacramento County
-121.2032312,38.66793805,Sacramento County
-121.2348784,38.67137902,Sacramento County
-121.2424518,38.66495896,Sacramento County
-121.2424206,38.66445314,Sacramento County
-121.2485882,38.66403682,Sacramento County
-121.2644757,38.65290279,Sacramento County
-121.2415346,38.66443558,Sacramento County
-121.2256089,38.65046343,Sacramento County
-121.2153436,38.62925452,Sacramento County
-121.2155135,38.62919102,Sacramento County
-121.2120307,38.62437504,Sacramento County
-121.2257863,38.6532958,Sacramento County
-121.2258395,38.67835758,Sacramento County
-121.2669134,38.6216885,Sacramento County
-121.2634178,38.60850556,Sacramento County
-121.2663768,38.6178558,Sacramento County
-121.2638714,38.60828891,Sacramento County
-121.2180214,38.62825795,Sacramento County
-121.2987206,38.59108039,Sacramento County
-121.2674777,38.63035469,Sacramento County
-121.2952883,38.60930752,Sacramento County
-121.2841916,38.59825688,Sacramento County
-121.2735433,38.64465217,Sacramento County
-121.2599746,38.65298603,Sacramento County
-121.2622416,38.66222176,Sacramento County
-121.2623414,38.67131534,Sacramento County
-121.2761015,38.64466969,Sacramento County
-121.2781181,38.64465172,Sacramento County
-121.2919401,38.63683108,Sacramento County
-121.2918614,38.63610906,Sacramento County
-121.2920016,38.63615496,Sacramento County
-121.328198,38.63682098,Sacramento County
-121.2655392,38.58717624,Sacramento County
-121.2659226,38.60085297,Sacramento County
-121.2690627,38.60572189,Sacramento County
-121.2375337,38.59418013,Sacramento County
-121.2550934,38.59093929,Sacramento County
-121.255226,38.61253901,Sacramento County
-121.236729,38.59437578,Sacramento County
-121.2654353,38.58476547,Sacramento County
-121.2801711,38.58093938,Sacramento County
-121.1629498,38.63597909,Sacramento County
-121.2121977,38.62440535,Sacramento County
-121.1618127,38.63293296,Sacramento County
-121.271853,38.64464633,Sacramento County
-121.2551171,38.65299094,Sacramento County
-121.3082063,38.65008785,Sacramento County
-121.2736045,38.65267912,Sacramento County
-121.2809807,38.6784323,Sacramento County
-121.2623831,38.67867949,Sacramento County
-121.3077398,38.68790831,Sacramento County
-121.3154771,38.67800999,Sacramento County
-121.318006,38.68068632,Sacramento County
-121.3373371,38.66793271,Sacramento County
-121.3368407,38.66791508,Sacramento County
-121.3273553,38.67061088,Sacramento County
-121.3291978,38.67226462,Sacramento County
-121.2910077,38.66556725,Sacramento County
-121.2886279,38.67810744,Sacramento County
-121.3371629,38.66061832,Sacramento County
-121.3291749,38.62086841,Sacramento County
-121.3081942,38.64912172,Sacramento County
-121.3368352,38.6479525,Sacramento County
-121.3237916,38.6491941,Sacramento County
-121.3276491,38.66048016,Sacramento County
-121.3323079,38.64792296,Sacramento County
-121.3278528,38.64788497,Sacramento County
-121.3277553,38.65207532,Sacramento County
-121.3642614,38.66092243,Sacramento County
-121.3083125,38.66341544,Sacramento County
-121.2987737,38.70758131,Sacramento County
-121.3263512,38.70563133,Sacramento County
-121.3639646,38.70403704,Sacramento County
-121.3288433,38.70716765,Sacramento County
-121.3088253,38.7090083,Sacramento County
-121.3263925,38.70363795,Sacramento County
-121.336565,38.69696289,Sacramento County
-121.339075,38.68485217,Sacramento County
-121.290487,38.6928902,Sacramento County
-121.2714628,38.6857672,Sacramento County
-121.2810183,38.68203148,Sacramento County
-121.2714939,38.68936744,Sacramento County
-121.2716186,38.70784238,Sacramento County
-121.3021736,38.73671414,Placer County
-121.1923271,38.51429531,Sacramento County
-121.2232536,38.50175095,Sacramento County
-121.3148197,38.27400034,Sacramento County
-121.5342624,38.49855088,Sacramento County
-121.1625636,38.61352066,Sacramento County
-121.1636166,38.6151043,Sacramento County
-121.4373651,38.50851841,Sacramento County
-121.346186,38.71429696,Sacramento County
-121.4821643,38.57168637,Sacramento County
-121.4743654,38.51126746,Sacramento County
-121.4743224,38.51102831,Sacramento County
-121.4224464,38.53967106,Sacramento County
-121.4020215,38.52676545,Sacramento County
-121.3646479,38.60688333,Sacramento County
-121.2684109,38.58982293,Sacramento County
-121.256625,38.40164285,Sacramento County
-121.2222644,38.63138288,Sacramento County
-121.4183403,38.46942614,Sacramento County
-121.5067375,38.64901428,Sacramento County
-121.4176614,38.37959999,Sacramento County
-121.4179739,38.39504561,Sacramento County
-121.2084254,38.55337117,Sacramento County
-121.3806611,38.61623743,Sacramento County
-121.3700107,38.42335354,Sacramento County
-121.3753779,38.43790501,Sacramento County
-121.5067382,38.64911119,Sacramento County
-121.5192341,38.65397844,Sacramento County
-121.5192119,38.65379962,Sacramento County
-121.5391826,38.64265879,Sacramento County
-121.4753006,38.68957145,Sacramento County
-121.5053787,38.68475297,Sacramento County
-121.4503488,38.4073478,Sacramento County
-121.4530023,38.48256764,Sacramento County
-121.455749,38.41606465,Sacramento County
-121.4036255,38.44053303,Sacramento County
-121.4088692,38.45255288,Sacramento County
-121.2624166,38.67916251,Sacramento County
-121.483593,38.56839285,Sacramento County
-121.4576877,38.43060268,Sacramento County
-121.4778463,38.43020313,Sacramento County
-121.3731293,38.38710563,Sacramento County
-121.3991491,38.5321488,Sacramento County
-121.3908734,38.51048179,Sacramento County
-121.273927,38.39145722,Sacramento County
-121.3202121,38.41320684,Sacramento County
-121.2978989,38.49613148,Sacramento County
-121.3163242,38.49629304,Sacramento County
-121.4567544,38.69030511,Sacramento County
-121.4628411,38.71008723,Sacramento County
-121.4482626,38.42274434,Sacramento County
-121.4497467,38.40711584,Sacramento County
-121.3828589,38.59791623,Sacramento County
-121.2422695,38.50606919,Sacramento County
-121.2425762,38.54637349,Sacramento County
-121.3132095,38.6328021,Sacramento County
-121.328331,38.63320555,Sacramento County
-120.8806089,41.44402038,Modoc County
-121.1381485,41.20795062,Modoc County
-121.1434318,41.12791897,Lassen County
-121.1789394,41.09305999,Lassen County
-121.549314,37.69868623,San Joaquin County
-121.5522039,37.70000398,San Joaquin County
-120.8467651,37.60926875,Stanislaus County
-120.9040887,37.48916862,Stanislaus County
-120.9166631,37.6671354,Stanislaus County
-120.9361615,37.57785198,Stanislaus County
-120.9380907,37.57406989,Stanislaus County
-121.1510905,37.56588887,Stanislaus County
-120.9426675,37.57076323,Stanislaus County
-120.9389323,37.57081325,Stanislaus County
-120.9389379,37.57060991,Stanislaus County
-120.9387737,37.56628929,Stanislaus County
-121.1553993,37.56482413,Stanislaus County
-120.9105419,37.48908164,Stanislaus County
-120.9756005,37.58004339,Stanislaus County
-120.9846378,37.60961884,Stanislaus County
-120.9568277,37.60907351,Stanislaus County
-120.7063431,37.6249576,Stanislaus County
-120.4262028,37.69662947,Tuolumne County
-120.6458084,37.55101495,Stanislaus County
-120.7002411,37.62367864,Stanislaus County
-120.7714189,37.55109323,Stanislaus County
-120.8470766,37.60928171,Stanislaus County
-120.8086793,37.53802357,Stanislaus County
-120.9036706,37.48827798,Stanislaus County
-120.8669241,37.50044694,Stanislaus County
-120.7711301,37.55108912,Stanislaus County
-120.8673631,37.47825835,Stanislaus County
-120.8472979,37.59530139,Stanislaus County
-120.9036864,37.47820779,Stanislaus County
-120.8467348,37.48367001,Stanislaus County
-120.7892121,37.5216509,Stanislaus County
-120.7926728,37.52163954,Stanislaus County
-120.8310105,37.41854721,Merced County
-120.7399219,37.46279708,Merced County
-120.9841549,37.5729668,Stanislaus County
-120.9848781,37.57429594,Stanislaus County
-120.7460016,37.62158377,Stanislaus County
-120.7462954,37.62158658,Stanislaus County
-120.8488943,37.41867604,Merced County
-120.4075882,37.69520527,Tuolumne County
-120.8290504,37.59472435,Stanislaus County
-120.7684547,37.60902625,Stanislaus County
-120.9939717,37.52248486,Stanislaus County
-120.7762141,37.46312824,Merced County
-120.8383171,37.48971191,Stanislaus County
-120.8246312,37.47810512,Stanislaus County
-120.8286791,37.55106167,Stanislaus County
-120.8437147,37.52287779,Stanislaus County
-120.8676972,37.48727804,Stanislaus County
-120.8968227,37.48751827,Stanislaus County
-120.8967885,37.48540968,Stanislaus County
-120.9036733,37.50035577,Stanislaus County
-120.9938997,37.52237983,Stanislaus County
-120.9136367,37.5003202,Stanislaus County
-120.9845968,37.58051928,Stanislaus County
-120.9848447,37.57435041,Stanislaus County
-120.9364504,37.58758467,Stanislaus County
-120.9365318,37.60905956,Stanislaus County
-120.4651351,37.64618067,Stanislaus County
-120.4707375,37.65095426,Stanislaus County
-121.1786085,37.47521445,Stanislaus County
-121.1877655,37.47268396,Stanislaus County
-120.3968365,37.69520481,Tuolumne County
-121.8967256,38.04530749,Contra Costa County
-118.2070185,33.99667697,Los Angeles County
-118.2083019,33.98903297,Los Angeles County
-118.2128863,33.98931094,Los Angeles County
-118.2055281,33.98362436,Los Angeles County
-118.2268719,33.99624087,Los Angeles County
-118.2195614,33.99632516,Los Angeles County
-118.2050245,34.00557307,Los Angeles County
-118.2345334,34.00400411,Los Angeles County
-118.2324777,34.00402711,Los Angeles County
-118.2197088,33.99632331,Los Angeles County
-118.1813193,33.995163,Los Angeles County
-114.41278,32.74413404,
-121.3524268,38.50685217,Sacramento County
-122.326645,40.52024203,Shasta County
-121.3590853,38.76399915,Placer County
-121.4335711,38.74752221,Placer County
-121.4394885,38.74520713,Placer County
-121.454182,38.7394623,Placer County
-121.4617656,38.73649365,Placer County
-121.4788906,38.71518189,Sacramento County
-121.1585995,38.70669278,Sacramento County
-121.1899921,38.65632811,Sacramento County
-121.2204743,38.63769309,Sacramento County
-121.7277226,37.983323,Contra Costa County
-121.701778,37.99523031,Contra Costa County
-121.4740174,38.72963079,Sacramento County
-122.264952,39.21872592,Colusa County
-122.2592141,39.21865655,Colusa County
-121.7256489,39.02717508,Sutter County
-121.6185471,37.79739114,Alameda County
-121.5861207,37.80048244,Alameda County
-122.4224232,40.71736463,Shasta County
-114.1039202,34.2885943,
-121.3523249,38.5079311,Sacramento County
-121.4235705,38.58441716,Sacramento County
-121.5436707,37.83025106,San Joaquin County
-114.682974,33.61625464,Riverside County
-121.4728439,38.73247569,Sacramento County
-122.2772237,40.43052066,Shasta County
-122.279202,40.42851717,Shasta County
-121.5479613,39.52826688,Butte County
-121.5465386,39.52883279,Butte County
-121.5885829,37.80866013,Alameda County
-122.4399637,40.60911808,Shasta County
-122.7619459,40.79643422,Trinity County
-122.8065482,40.72520228,Trinity County
-121.5726406,37.80930049,Alameda County
-121.5436849,37.83030475,San Joaquin County
-122.3871967,40.40401826,Shasta County
-121.6123466,37.87659934,Contra Costa County
-114.6838652,33.61795014,Riverside County
-114.6821726,33.61676728,Riverside County
-114.8837599,33.04692295,Imperial County
-113.914265,34.08670481,
-122.2657434,40.40249519,Shasta County
-122.6228446,40.64322615,Shasta County
-122.4519423,40.60896168,Shasta County
-122.442284,40.61072662,Shasta County
-122.537787,40.59837118,Shasta County
-114.1362142,34.29269292,
-115.5425083,32.8035091,Imperial County
-117.2166661,32.91588254,San Diego County
-121.2420971,37.51255132,Stanislaus County
-117.334781,33.97178652,Riverside County
-119.8941564,36.59392417,Fresno County
-119.8936747,36.59395525,Fresno County
-118.2301667,33.98575788,Los Angeles County
-118.0080452,34.11886495,Los Angeles County
-115.5589894,33.67152755,Riverside County
-116.7191283,32.83402752,San Diego County
-118.2084183,33.9966841,Los Angeles County
-118.2034296,33.99088255,Los Angeles County
-118.9380686,36.10797845,Tulare County
-118.9380569,36.10795571,Tulare County
-119.2445438,36.30432534,Tulare County
-119.2445756,36.30427691,Tulare County
-117.9431138,33.68537943,Orange County
-117.9431194,33.68529538,Orange County
-121.1153022,37.46154272,Stanislaus County
-121.1153452,37.46152443,Stanislaus County
-121.5804434,37.79799347,Alameda County
-121.5803659,37.7980376,Alameda County
-121.5804202,37.79807877,Alameda County
-119.6961467,35.38277387,Kern County
-119.6961461,35.38270685,Kern County
-120.8560494,35.3743397,San Luis Obispo County
-120.8560621,35.3743576,San Luis Obispo County
-122.1018261,37.63210964,Alameda County
-122.1018886,37.63209122,Alameda County
-118.1349451,34.43144237,Los Angeles County
-118.1349101,34.43140975,Los Angeles County
-116.370064,33.81852556,Riverside County
-116.3701257,33.81852727,Riverside County
-122.5389435,41.70605667,Siskiyou County
-122.5389615,41.70604146,Siskiyou County
-122.3220371,40.61905419,Shasta County
-122.3220492,40.61900976,Shasta County
-121.7342428,38.54516943,Yolo County
-121.7342632,38.54517286,Yolo County
-122.3622029,41.45176067,Siskiyou County
-122.3621313,41.45175834,Siskiyou County
-121.4863474,38.6503711,Sacramento County
-121.4862918,38.65042713,Sacramento County
-117.7896549,33.82885513,Orange County
-117.7897284,33.82888121,Orange County
-117.0311398,32.91742171,San Diego County
-117.0311349,32.91739502,San Diego County
-117.0310899,32.91740534,San Diego County
-117.3883741,34.50498671,San Bernardino County
-117.3883733,34.50489089,San Bernardino County
-117.388347,34.50495636,San Bernardino County
-118.2224963,33.81923151,Los Angeles County
-118.2225237,33.8192585,Los Angeles County
-120.9491104,39.11982434,Placer County
-120.9491833,39.11982763,Placer County
-121.2641887,38.76171235,Placer County
-121.2641137,38.7617769,Placer County
-121.2641437,38.76171806,Placer County
-114.6334904,32.73888735,Imperial County
-114.6334837,32.73883866,Imperial County
-118.3593183,33.98994853,Los Angeles County
-118.3592595,33.98997208,Los Angeles County
-117.314488,34.05897335,San Bernardino County
-117.3144659,34.0589893,San Bernardino County
-118.436901,33.97773257,Los Angeles County
-118.4369308,33.97777802,Los Angeles County
-122.0573089,37.90841915,Contra Costa County
-122.0573036,37.90841279,Contra Costa County
-122.5815961,38.25097444,Sonoma County
-122.5816254,38.25098877,Sonoma County
-122.581694,38.25095423,Sonoma County
-122.808212,38.80558507,Sonoma County
-122.8081843,38.80557669,Sonoma County
-122.5245658,37.89867204,Marin County
-122.52465,37.89861964,Marin County
-116.5325624,33.81220459,Riverside County
-116.5325205,33.81220308,Riverside County
-120.2792539,36.39918525,Fresno County
-120.2792977,36.39910823,Fresno County
-118.4600633,34.03327651,Los Angeles County
-118.4600374,34.03328084,Los Angeles County
-118.4600247,34.03327747,Los Angeles County
-121.2126799,38.60572502,Sacramento County
-121.2126547,38.60569128,Sacramento County
-121.6513715,36.68231075,Monterey County
-121.6513961,36.68232165,Monterey County
-117.3535257,34.06068628,San Bernardino County
-117.3535713,34.0606834,San Bernardino County
-119.8843541,34.4687799,Santa Barbara County
-119.8843313,34.46874197,Santa Barbara County
-117.1542674,33.74221474,Riverside County
-117.1542591,33.74222839,Riverside County
-115.5348561,32.97068172,Imperial County
-115.5348902,32.97063907,Imperial County
-122.5011985,37.95320754,Marin County
-122.5011702,37.95322894,Marin County
-119.9032943,36.24195533,Kings County
-119.9033148,36.24192858,Kings County
-118.3328685,33.86978862,Los Angeles County
-118.3328875,33.86978338,Los Angeles County
-117.2660595,34.03477096,San Bernardino County
-117.2660675,34.03478359,San Bernardino County
-117.2801132,33.1749424,San Diego County
-117.2801244,33.17490041,San Diego County
-119.0954011,35.37800345,Kern County
-119.0954143,35.37801241,Kern County
-120.9215488,37.66710338,Stanislaus County
-120.9215127,37.66709244,Stanislaus County
-121.3530221,38.37317415,Sacramento County
-121.3530033,38.37320525,Sacramento County
-122.2294245,37.84732644,Alameda County
-122.2294457,37.84727784,Alameda County
-119.4479845,35.40095856,Kern County
-119.4479322,35.40098751,Kern County
-118.3915996,33.90157971,Los Angeles County
-118.3916633,33.90160172,Los Angeles County
-121.4077324,38.54814056,Sacramento County
-121.4077433,38.54812503,Sacramento County
-121.6898069,36.70251028,Monterey County
-121.6898331,36.70248023,Monterey County
-117.6423751,33.66701748,Orange County
-117.6424057,33.66696983,Orange County
-117.5645164,34.01194111,San Bernardino County
-117.5645464,34.01190701,San Bernardino County
-120.9176342,37.66732859,Stanislaus County
-120.9176515,37.66737378,Stanislaus County
-122.0171034,37.37445281,Santa Clara County
-122.0171767,37.37443788,Santa Clara County
-117.9446811,33.68321089,Orange County
-117.9447176,33.68327001,Orange County
-121.2789074,37.78650227,San Joaquin County
-121.2788605,37.78643491,San Joaquin County
-119.6145698,35.60161688,Kern County
-119.6145659,35.6016192,Kern County
-122.4251023,40.67896254,Shasta County
-122.4250914,40.67896998,Shasta County
-118.3938368,33.85268118,Los Angeles County
-118.3938607,33.85261435,Los Angeles County
-121.7300537,38.59009251,Yolo County
-121.7300808,38.59008031,Yolo County
-115.5371291,32.80233773,Imperial County
-115.537175,32.80231892,Imperial County
-115.5371749,32.80237428,Imperial County
-121.3486474,37.99234052,San Joaquin County
-121.3486288,37.99229623,San Joaquin County
-119.0095225,35.40253322,Kern County
-119.0094645,35.40253364,Kern County
-121.2238314,37.80116217,San Joaquin County
-121.2239054,37.80115769,San Joaquin County
-117.679543,33.99704867,San Bernardino County
-117.6795319,33.99705872,San Bernardino County
-117.1383314,32.78252388,San Diego County
-117.1383497,32.78249087,San Diego County
-114.7486701,32.7603857,Imperial County
-114.7486325,32.76037313,Imperial County
-117.3324879,33.68450367,Riverside County
-117.332492,33.68449895,Riverside County
-117.2004918,33.08055093,San Diego County
-117.2004427,33.08053025,San Diego County
-117.3220928,34.56366841,San Bernardino County
-117.3221111,34.56368448,San Bernardino County
-117.3220901,34.56364104,San Bernardino County
-118.425367,33.91924041,Los Angeles County
-118.4254139,33.91919279,Los Angeles County
-118.4254107,33.91922262,Los Angeles County
-122.2656001,37.52309976,San Mateo County
-122.265612,37.52310128,San Mateo County
-120.6697894,38.33152352,Amador County
-120.6697873,38.33153169,Amador County
-117.3355562,33.13693016,San Diego County
-117.3355222,33.13699045,San Diego County
-117.3355207,33.13692609,San Diego County
-117.1115819,34.02652139,San Bernardino County
-117.111555,34.02659906,San Bernardino County
-117.6785606,33.9983907,San Bernardino County
-117.6785285,33.99832191,San Bernardino County
-117.6785196,33.99838617,San Bernardino County
-121.9358634,37.7447448,Contra Costa County
-121.935896,37.74468834,Contra Costa County
-122.413668,37.74819896,San Francisco County
-122.4136551,37.74816166,San Francisco County
-119.7395888,35.44253822,Kern County
-119.7396103,35.44248833,Kern County
-116.8528713,33.01836944,San Diego County
-116.8528608,33.01836284,San Diego County
-121.7899155,37.99746055,Contra Costa County
-121.7898937,37.99740576,Contra Costa County
-115.3370482,32.69398388,Imperial County
-115.3370808,32.69401354,Imperial County
-117.5892211,33.45690796,Orange County
-117.5892519,33.45691855,Orange County
-117.5892392,33.45687089,Orange County
-119.9201522,36.84448681,Fresno County
-119.9202098,36.84455738,Fresno County
-118.2551678,33.94829445,Los Angeles County
-118.2551749,33.94825012,Los Angeles County
-117.240419,34.07945249,San Bernardino County
-117.2403642,34.07947877,San Bernardino County
-122.2233849,39.12053554,Colusa County
-122.2233561,39.12052808,Colusa County
-121.1911965,37.07558873,Merced County
-121.1912039,37.07555504,Merced County
-117.3597999,33.70604881,Riverside County
-117.3597863,33.70604531,Riverside County
-116.9807608,33.77280417,Riverside County
-116.9807168,33.77275731,Riverside County
-121.40971,38.50888149,Sacramento County
-121.4096816,38.5088237,Sacramento County
-118.2037922,34.01543658,Los Angeles County
-118.2038146,34.01543272,Los Angeles County
-122.2863257,37.45763021,San Mateo County
-122.2864161,37.4575755,San Mateo County
-122.1165823,37.62506173,Alameda County
-122.1165892,37.62504401,Alameda County
-120.9586717,37.66781547,Stanislaus County
-120.9587161,37.66776941,Stanislaus County
-121.3553738,38.50824083,Sacramento County
-121.3553692,38.50826589,Sacramento County
-121.3553338,38.50826651,Sacramento County
-117.527049,34.0891351,San Bernardino County
-117.527047,34.0891736,San Bernardino County
-121.3572333,38.76299123,Placer County
-121.3572386,38.7629841,Placer County
-121.1367682,38.65743918,Sacramento County
-121.136732,38.65749333,Sacramento County
-121.1367753,38.65749942,Sacramento County
-120.3788903,39.3192471,Nevada County
-120.3788044,39.31925294,Nevada County
-121.7828376,37.99953661,Contra Costa County
-121.782776,37.99953097,Contra Costa County
-121.7827931,37.99955629,Contra Costa County
-121.4752984,38.51065935,Sacramento County
-121.4752499,38.51057444,Sacramento County
-119.8589773,36.821906,Fresno County
-119.8589138,36.82195601,Fresno County
-117.700212,35.03165033,Kern County
-117.7002272,35.03167776,Kern County
-122.1428552,39.77794836,Glenn County
-122.1428682,39.7779599,Glenn County
-121.0136589,38.01554628,San Joaquin County
-121.0136681,38.01550268,San Joaquin County
-115.5006019,32.97882156,Imperial County
-115.5006872,32.97880864,Imperial County
-117.3838413,33.71278068,Riverside County
-117.3838643,33.71279311,Riverside County
-117.5433965,34.99785548,San Bernardino County
-117.5433958,34.9978302,San Bernardino County
-121.2241296,40.01341658,Plumas County
-121.2240853,40.01345499,Plumas County
-122.6677976,38.4968468,Sonoma County
-122.6678059,38.49679701,Sonoma County
-122.2729907,37.81018108,Alameda County
-122.2729774,37.81018243,Alameda County
-122.2453147,37.8760025,Alameda County
-122.2452766,37.87596852,Alameda County
-117.8344187,33.81546184,Orange County
-117.8343681,33.8154625,Orange County
-118.147888,33.97594301,Los Angeles County
-118.1478911,33.97591181,Los Angeles County
-117.7680577,33.66489011,Orange County
-117.768026,33.66488581,Orange County
-121.1399601,38.68308244,Sacramento County
-121.1399231,38.6830912,Sacramento County
-121.0429726,37.64250706,Stanislaus County
-121.0429188,37.64259383,Stanislaus County
-117.040123,34.08827139,San Bernardino County
-117.0401391,34.08832921,San Bernardino County
-117.2086317,34.07018843,San Bernardino County
-117.2086021,34.07019007,San Bernardino County
-120.4484566,34.82826787,Santa Barbara County
-120.4484135,34.82817718,Santa Barbara County
-121.4750191,38.51106842,Sacramento County
-121.4750838,38.51110946,Sacramento County
-118.4804278,34.31192399,Los Angeles County
-118.4803652,34.3118678,Los Angeles County
-117.2171581,32.91998392,San Diego County
-117.2171342,32.91993777,San Diego County
-115.7156357,32.71792376,Imperial County
-115.715688,32.71798545,Imperial County
-118.9913893,35.45396217,Kern County
-118.9913727,35.45394521,Kern County
-121.9706952,38.28545467,Solano County
-121.9706995,38.2854921,Solano County
-121.3273348,37.75448216,San Joaquin County
-121.3274201,37.75453051,San Joaquin County
-121.9397986,37.35623222,Santa Clara County
-121.9398365,37.35615633,Santa Clara County
-116.5801282,33.93160442,Riverside County
-116.5801815,33.93157002,Riverside County
-122.9466795,40.64643682,Trinity County
-122.9467281,40.64634829,Trinity County
-117.0949578,33.25374478,San Diego County
-117.0950392,33.25371242,San Diego County
-117.5423921,34.98945554,San Bernardino County
-117.5423492,34.98949717,San Bernardino County
-117.5423634,34.98948531,San Bernardino County
-122.3822466,40.3824504,Shasta County
-122.3822499,40.38246713,Shasta County
-117.7492201,34.13650648,Los Angeles County
-117.7492203,34.13649193,Los Angeles County
-117.348207,35.02669316,San Bernardino County
-117.348244,35.02665085,San Bernardino County
-120.4872542,37.27333607,Merced County
-120.4872857,37.27330581,Merced County
-117.9843817,33.80907577,Orange County
-117.9843855,33.80905782,Orange County
-122.0151755,37.28102858,Santa Clara County
-122.0151969,37.28103367,Santa Clara County
-115.5157519,35.25223227,San Bernardino County
-115.5157004,35.25222325,San Bernardino County
-121.2968916,37.93197474,San Joaquin County
-121.2969649,37.93202928,San Joaquin County
-115.5179151,32.96342374,Imperial County
-115.5178645,32.96340991,Imperial County
-115.4001814,32.67968114,Imperial County
-115.4000885,32.67973995,Imperial County
-119.4523725,35.40371172,Kern County
-119.4523314,35.40364658,Kern County
-119.4523721,35.40372729,Kern County
-120.91968,37.63934049,Stanislaus County
-120.9196894,37.63938144,Stanislaus County
-119.1639052,35.3870151,Kern County
-119.1639415,35.38705337,Kern County
-117.5714875,33.453114,San Diego County
-117.5714813,33.453147,San Diego County
-117.571433,33.45312814,San Diego County
