Plant state abbreviation,DOE/EIA ORIS plant or facility code,Utility ID,Plant latitude,Plant longitude,Plant primary fuel,Plant primary coal/oil/gas/ other fossil fuel category,Plant annual net generation,Plant annual CO2 emissions,plant_emission_rate
CA,58119,62034,38.515,-121.398333,SUN,SOLAR,5662.0,0.0,0.0
CA,60861,60518,38.565,-121.343,SUN,SOLAR,5223.0,0.0,0.0
CA,57959,49893,33.27055,-116.34805,SUN,SOLAR,15478.0,0.0,0.0
CA,58514,57365,33.923056,-116.53,SUN,SOLAR,6252.0,0.0,0.0
CA,58542,58290,33.8055,-115.3947,SUN,SOLAR,603731.999,0.0,0.0
CA,57993,58289,33.823056,-115.393889,SUN,SOLAR,695267.003,0.0,0.0
CA,10300,3998,33.586,-116.0873,WDS,BIOMASS,342298.0,3703.849,0.010820539413026077
CA,436,3255,34.2056,-117.3344,WAT,HYDRO,1249345.0,0.0,0.0
CA,6099,14328,35.211536,-120.855542,NUC,NUCLEAR,16165384.0,0.0,0.0
CA,56271,61728,37.763653,-121.614392,WND,WIND,54003.0,0.0,0.0
CA,7942,12397,33.6808,-117.0698,WAT,HYDRO,18104.004,0.0,0.0
CA,59405,59176,33.713056,-117.0725,SUN,SOLAR,2414.0,0.0,0.0
CA,54681,2770,33.898856,-116.57281,WND,WIND,204.0,0.0,0.0
CA,54682,2770,33.893685,-116.567811,WND,WIND,33.0,0.0,0.0
CA,54685,2770,33.887401,-116.578231,WND,WIND,5805.0,0.0,0.0
CA,54686,2770,35.0506,-118.1714,WND,WIND,23451.0,0.0,0.0
CA,56791,15399,33.9393,-116.5527,WND,WIND,146963.0,0.0,0.0
CA,10005,9397,37.0478,-121.1708,WND,WIND,13972.0,0.0,0.0
CA,57827,58661,36.538056,-119.426388,SUN,SOLAR,1594.0,0.0,0.0
CA,380,16612,37.896649,-119.9675,WAT,HYDRO,608291.0,0.0,0.0
CA,62571,57128,34.083387,-118.43378,NG,GAS,7374.0,0.0,0.0
CA,59094,60947,34.708333,-118.130556,SUN,SOLAR,3095.0,0.0,0.0
CA,59095,60947,34.708333,-118.130556,SUN,SOLAR,1938.0,0.0,0.0
CA,59096,60947,34.708333,-118.130556,SUN,SOLAR,2013.0,0.0,0.0
CA,54449,60637,35.220833,-119.583056,NG,GAS,47785.0,17539.086,0.36704166579470543
CA,52064,59409,33.8431,-118.2347,WH,OTHF,12074.0,0.0,0.0
CA,439,19281,37.695994,-120.420152,WAT,HYDRO,359340.001,0.0,0.0
CA,56026,16655,37.3767,-121.9508,NG,GAS,659073.0,312679.703,0.47442347509304733
CA,415,13935,38.246656,-120.034072,WAT,HYDRO,302325.0,0.0,0.0
CA,50493,60662,35.5005,-119.046,NG,GAS,16414.0,10301.784,0.6276217862800049
CA,55935,4382,34.0609,-117.3532,NG,GAS,414.0,366.68,0.8857004830917875
CA,585,9216,32.711611,-114.942666,WAT,HYDRO,8241.999,0.0,0.0
CA,385,9216,32.705435,-115.030975,WAT,HYDRO,40000.0,0.0,0.0
CA,386,9216,32.705428,-115.126103,WAT,HYDRO,41002.0,0.0,0.0
CA,387,9216,32.705341,-115.219067,WAT,HYDRO,84947.0,0.0,0.0
CA,314,9216,32.673097,-115.392026,WAT,HYDRO,10382.0,0.0,0.0
CA,235,14328,39.256873,-120.767437,WAT,HYDRO,73340.0,0.0,0.0
CA,236,14328,39.257388,-120.767046,WAT,HYDRO,278490.0,0.0,0.0
CA,59746,59512,36.13726,-120.218453,SUN,SOLAR,4666.0,0.0,0.0
CA,54238,56652,37.943633,-121.330433,WDS,BIOMASS,375552.0,0.0,0.0
CA,60182,57104,34.030119,-117.517753,SUN,SOLAR,2557.0,0.0,0.0
CA,237,14328,39.216985,-120.835587,WAT,HYDRO,67004.0,0.0,0.0
CA,413,13402,39.2184,-120.8352,WAT,HYDRO,100439.0,0.0,0.0
CA,57301,2770,33.8942,-116.5603,WND,WIND,20236.0,0.0,0.0
CA,6211,54803,37.79675,-122.28185,JF,OIL,4251.0,5637.027,1.3260472829922372
CA,10776,5533,34.1958,-119.1664,NG,GAS,155051.0,68333.685,0.4407174736054588
CA,60446,63249,35.534584,-119.060029,SUN,SOLAR,2018.0,0.0,0.0
CA,59132,59622,34.9325,-117.907222,SUN,SOLAR,2482.0,0.0,0.0
CA,59133,59622,34.917222,-117.900278,SUN,SOLAR,2475.0,0.0,0.0
CA,63078,60059,35.214023,-119.39522,SUN,SOLAR,66.0,0.0,0.0
CA,586,9216,32.699451,-115.28245,WAT,HYDRO,3214.0,0.0,0.0
CA,50375,30076,34.2619,-118.6242,WAT,HYDRO,5577.0,0.0,0.0
CA,50820,2770,33.890913,-116.541515,WND,WIND,6411.0,0.0,0.0
CA,54453,57170,38.1167,-121.8333,WND,WIND,12660.0,0.0,0.0
CA,50553,61208,33.881667,-116.460278,WND,WIND,28500.0,0.0,0.0
CA,437,3255,39.542985,-121.492188,WAT,HYDRO,2662842.999,0.0,0.0
CA,58076,59622,34.9077,-117.9206,SUN,SOLAR,2481.0,0.0,0.0
CA,57001,56275,32.796106,-116.972073,NG,GAS,8835.0,5882.737,0.6658445953593661
CA,389,9216,32.802222,-115.54,NG,GAS,638280.0,319840.114,0.5010968759791941
CA,238,25915,38.793574,-120.619152,WAT,HYDRO,85648.0,0.0,0.0
CA,56707,55952,37.1867,-120.4903,WDS,BIOMASS,46593.0,448.212,0.009619728285364754
CA,330,13584,33.910556,-118.425,NG,GAS,516626.0,275353.148,0.5329835277357314
CA,10213,3452,33.9058,-118.4031,NG,GAS,1260654.0,765783.743,0.607449580138563
CA,239,14328,38.330985,-120.669901,WAT,HYDRO,316582.0,0.0,0.0
CA,59964,58661,34.730263,-118.30425,SUN,SOLAR,110729.0,0.0,0.0
CA,55400,34164,35.280318,-119.470707,NG,GAS,3845666.0,1323934.134,0.3442665416081376
CA,8076,15908,34.431419,-119.900055,NG,GAS,3533.0,3086.046,0.873491650155675
CA,10634,49899,33.1777,-115.6033,GEO,GEOTHERMAL,363093.0,28429.168,0.07829720760245998
CA,10026,5901,33.1165,-117.3215,OBG,BIOMASS,14522.0,634.488,0.043691502547858425
CA,58168,58105,34.063056,-117.163889,NG,GAS,3186.0,1582.853,0.4968151286880101
CA,59122,58944,36.831667,-121.404167,SUN,SOLAR,3391.0,0.0,0.0
CA,59978,60496,39.69898,-122.175583,SUN,SOLAR,3540.0,0.0,0.0
CA,50530,55985,33.791667,-118.234722,PRG,OTHF,363852.81,120469.036,0.3310927734761757
CA,62671,62150,37.415092,-122.05211,NG,GAS,37499.0,0.0,0.0
CA,62704,62150,33.9212,-118.38453,NG,GAS,7407.0,0.0,0.0
CA,62702,62150,37.24097,-121.78259,NG,GAS,36982.0,0.0,0.0
CA,62703,62150,37.38846,-121.88896,NG,GAS,28972.0,0.0,0.0
CA,62705,62150,33.92542,-118.39463,NG,GAS,7411.0,0.0,0.0
CA,60223,57128,37.241713,-121.781363,NG,GAS,7358.0,0.0,0.0
CA,63704,62150,37.24212,-121.78308,NG,GAS,6175.0,0.0,0.0
CA,63705,62150,37.37816,-121.95495,NG,GAS,40579.0,0.0,0.0
CA,63708,62150,37.24187,-121.7816,NG,GAS,32088.0,0.0,0.0
CA,55538,20323,33.1261,-117.1172,NG,GAS,17393.0,10766.193,0.618995745414822
CA,745,12397,34.10345,-117.5257,WAT,HYDRO,66132.0,0.0,0.0
CA,409,12312,37.584345,-120.26859,WAT,HYDRO,343405.0,0.0,0.0
CA,58306,58268,36.2675,-119.128581,SUN,SOLAR,6658.999,0.0,0.0
CA,58761,58661,34.582222,-117.341667,SUN,SOLAR,4845.0,0.0,0.0
CA,58762,58661,34.583333,-117.340278,SUN,SOLAR,4269.0,0.0,0.0
CA,58763,58661,34.584444,-117.341389,SUN,SOLAR,3579.0,0.0,0.0
CA,63604,57128,37.237,-121.78532,NG,GAS,5494.0,0.0,0.0
CA,63607,57128,37.23811,-121.78532,NG,GAS,7956.0,0.0,0.0
CA,58261,58238,38.559533,-121.257556,SUN,SOLAR,1435.0,0.0,0.0
CA,10052,54788,40.7995,-124.2028,WDS,BIOMASS,64550.0,5068.429,0.0785194268009295
CA,296,14354,41.985605,-122.360455,WAT,HYDRO,6046.0,0.0,0.0
CA,59203,58593,36.19,-119.12,SUN,SOLAR,7962.0,0.0,0.0
CA,55847,2867,39.109344,-121.60931,NG,GAS,12321.0,8966.013,0.7277017287557829
CA,59523,59258,36.386944,-120.236667,SUN,SOLAR,144532.0,0.0,0.0
CA,57498,14328,36.400278,-120.103333,SUN,SOLAR,26209.0,0.0,0.0
CA,62575,57128,37.417288,-121.894109,NG,GAS,6983.0,0.0,0.0
CA,441,2518,38.70675,-121.158443,WAT,HYDRO,774281.001,0.0,0.0
CA,61698,58970,38.687,-121.16,SUN,SOLAR,1568.0,0.0,0.0
CA,332,17609,34.155162,-117.397119,WAT,HYDRO,4780.0,0.0,0.0
CA,6645,12397,34.5148,-118.6092,WAT,HYDRO,44336.0,0.0,0.0
CA,417,14191,39.551012,-121.278784,WAT,HYDRO,157783.0,0.0,0.0
CA,59651,11208,34.071389,-118.196111,SUN,SOLAR,1870.0,0.0,0.0
CA,50350,8530,39.869284,-121.631865,WAT,HYDRO,53300.0,0.0,0.0
CA,10342,6659,38.0244,-122.0589,NG,GAS,691779.0,239628.506,0.34639459422734714
CA,57791,56930,38.232222,-122.092778,WND,WIND,2729.0,0.0,0.0
CA,61442,61070,36.464,-121.382,WND,WIND,5557.0,0.0,0.0
CA,61066,60690,34.691,-118.221,WND,WIND,4532.0,0.0,0.0
CA,58102,57476,34.623056,-117.1125,WND,WIND,3862.0,0.0,0.0
CA,58112,57484,38.692778,-121.9325,WND,WIND,1718.0,0.0,0.0
CA,58101,57476,34.561944,-117.307222,WND,WIND,3220.0,0.0,0.0
CA,57792,56930,34.084722,-117.529444,WND,WIND,43.0,0.0,0.0
CA,61443,61070,36.504,-121.454,WND,WIND,4186.0,0.0,0.0
CA,58114,57484,33.914167,-116.749167,WND,WIND,18387.001,0.0,0.0
CA,58113,57484,33.917222,-116.815,WND,WIND,8716.0,0.0,0.0
CA,61444,61070,36.474,-121.371,WND,WIND,5464.0,0.0,0.0
CA,61067,60690,36.274508,-121.191589,WND,WIND,4040.0,0.0,0.0
CA,57626,56930,37.714167,-121.521666,WND,WIND,2693.0,0.0,0.0
CA,58104,57476,38.42,-121.818056,WND,WIND,1479.0,0.0,0.0
CA,58105,57476,40.111111,-122.193889,WND,WIND,1616.0,0.0,0.0
CA,57201,56555,38.163581,-121.79661,WND,WIND,87517.0,0.0,0.0
CA,62287,61812,33.8482,-118.3055,SUN,SOLAR,2204.0,0.0,0.0
CA,50219,19281,37.830378,-120.806972,WAT,HYDRO,12640.0,0.0,0.0
CA,57809,57128,37.5425,-122.292778,NG,GAS,635.0,0.0,0.0
CA,60183,57104,33.892614,-118.037564,SUN,SOLAR,2758.0,0.0,0.0
CA,424,15127,39.077971,-120.406069,WAT,HYDRO,84621.0,0.0,0.0
CA,10156,20323,36.617022,-120.099846,NG,GAS,7827.0,3185.239,0.40695528299476175
CA,60083,20323,36.616846,-120.105144,SUN,SOLAR,6223.0,0.0,0.0
CA,50393,25438,36.997694,-119.703451,WAT,HYDRO,178915.0,0.0,0.0
CA,10110,15743,35.395063,-119.321633,NG,GAS,24030.0,9814.997,0.40844764877236783
CA,62275,61798,35.41824,-119.14888,SUN,SOLAR,2630.0,0.0,0.0
CA,60039,59776,37.379919,-121.130661,SUN,SOLAR,52092.0,0.0,0.0
CA,57506,61219,38.4869,-121.3911,SUN,SOLAR,3083.0,0.0,0.0
CA,58083,57463,33.861667,-117.893056,NG,GAS,60838.0,20383.128,0.3350394161543772
CA,58320,56440,38.314722,-121.833611,LFG,BIOMASS,12786.0,0.0,0.0
CA,57133,56440,39.0728,-121.3992,LFG,BIOMASS,26775.0,0.0,0.0
CA,56909,61944,36.7839,-119.7094,SUN,SOLAR,1010.0,0.0,0.0
CA,58528,58503,33.8906,-116.5431,SUN,SOLAR,4429.0,0.0,0.0
CA,57302,2770,33.9053,-116.5825,WND,WIND,13972.0,0.0,0.0
CA,50492,16764,32.679172,-117.246698,OBG,BIOMASS,11101.0,0.0,0.0
CA,61445,17650,34.832786,-118.563578,SUN,SOLAR,52494.0,0.0,0.0
CA,57892,14328,36.176389,-120.114167,SUN,SOLAR,33235.0,0.0,0.0
CA,56476,14328,38.0175,-121.7587,NG,GAS,2872858.0,1251996.5,0.4358017347185277
CA,61993,61872,37.003832,-121.593567,SUN,SOLAR,4401.0,0.0,0.0
CA,63714,62150,33.21086,-117.299,NG,GAS,16338.0,0.0,0.0
CA,60844,60947,38.390756,-121.94777,SUN,SOLAR,12499.0,0.0,0.0
CA,60231,60947,33.211095,-117.299593,SUN,SOLAR,6641.0,0.0,0.0
CA,57394,56723,33.665,-114.998055,SUN,SOLAR,617043.0,0.0,0.0
CA,10763,34691,32.7757,-115.2637,GEO,GEOTHERMAL,76021.0,5952.239,0.07829729943042053
CA,7368,40613,38.752,-122.7195,GEO,GEOTHERMAL,324594.0,37613.93,0.11587993000486763
CA,7369,40613,38.7492,-122.7117,GEO,GEOTHERMAL,331152.0,38373.832,0.115879813499541
CA,286,7160,38.777,-122.745,GEO,GEOTHERMAL,4351428.998,504242.891,0.11587983883725547
CA,7231,16655,37.401,-121.96867,NG,GAS,4574.0,457.328,0.0999842588543944
CA,57521,14328,36.530278,-120.316111,SUN,SOLAR,17464.0,0.0,0.0
CA,59522,59257,36.544722,-120.316111,SUN,SOLAR,31787.0,0.0,0.0
CA,55810,3028,36.999,-121.5363,NG,GAS,26676.999,18168.303,0.6810474821399514
CA,422,14534,34.126,-118.1494,NG,GAS,64960.69,38036.638,0.5855331585917576
CA,60974,7294,34.162327,-118.283684,MWH,OTHF,15.0,0.0,0.0
CA,54749,22269,33.1185,-117.0995,NG,GAS,8494.0,3667.579,0.4317846715328467
CA,59328,59129,32.702107,-116.354587,WND,WIND,4297.0,0.0,0.0
CA,60590,60352,34.839012,-118.386843,SUN,SOLAR,148940.0,0.0,0.0
CA,61222,60811,37.769189,-121.630163,WND,WIND,170581.0,0.0,0.0
CA,60049,59780,37.713311,-121.640353,WND,WIND,287655.0,0.0,0.0
CA,57796,57104,33.914167,-118.053611,SUN,SOLAR,1631.0,0.0,0.0
CA,57797,57104,33.911944,-118.052222,SUN,SOLAR,1925.0,0.0,0.0
CA,55627,49970,38.226752,-121.843271,NG,GAS,11509.0,8168.403,0.7097404639847077
CA,10128,8787,40.37,-123.4347,WAT,HYDRO,5486.0,0.0,0.0
CA,50552,61728,33.914986,-116.71026,WND,WIND,47929.0,0.0,0.0
CA,60516,59462,33.2704,-117.0588,SUN,SOLAR,7198.0,0.0,0.0
CA,56472,17609,34.0903,-117.5343,NG,GAS,6993.0,5636.892,0.806076362076362
CA,58217,56751,38.500278,-121.694167,SUN,SOLAR,3806.0,0.0,0.0
CA,58204,56751,38.500278,-121.694167,SUN,SOLAR,4584.0,0.0,0.0
CA,377,7294,34.1556,-118.2782,NG,GAS,80469.0,71974.646,0.894439423877518
CA,59940,56769,36.581182,-120.37957,SUN,SOLAR,544727.001,0.0,0.0
CA,57849,57177,38.282021,-121.464676,SUN,SOLAR,6330.0,0.0,0.0
CA,57850,57177,38.28357,-121.461264,SUN,SOLAR,2160.0,0.0,0.0
CA,61339,58661,34.688042,-117.989541,SUN,SOLAR,7651.0,0.0,0.0
CA,61215,58661,34.597,-117.931,SUN,SOLAR,7672.0,0.0,0.0
CA,61216,58661,34.654976,-118.08215,SUN,SOLAR,7413.0,0.0,0.0
CA,55396,49750,33.9014,-116.7167,WND,WIND,16223.0,0.0,0.0
CA,10350,59879,39.052922,-121.696072,NG,GAS,8811.0,3657.822,0.41514266258086485
CA,58370,58358,39.373333,-121.684167,SUN,SOLAR,1469.0,0.0,0.0
CA,58371,58358,39.373333,-121.681667,SUN,SOLAR,4155.0,0.0,0.0
CA,10115,7726,32.77973,-117.006397,NG,GAS,24948.0,8428.31,0.3378350970017637
CA,62987,62854,32.816542,-116.999589,SUN,SOLAR,1657.0,0.0,0.0
CA,62690,62628,37.269039,-121.861079,SUN,SOLAR,3034.0,0.0,0.0
CA,57891,14328,36.163889,-119.650556,SUN,SOLAR,43083.0,0.0,0.0
CA,56039,19798,33.9986,-118.2219,NG,GAS,3544.0,2779.212,0.7842020316027088
CA,240,14328,36.927424,-119.02025,WAT,HYDRO,650136.0,0.0,0.0
CA,241,14328,38.956985,-121.041932,WAT,HYDRO,41231.0,0.0,0.0
CA,59300,59104,36.306667,-119.629167,SUN,SOLAR,5752.0,0.0,0.0
CA,55698,7724,36.270072,-119.648055,NG,GAS,10679.0,7775.494,0.7281106845210226
CA,50541,8303,33.7771,-118.2303,NG,GAS,6771.0,5470.923,0.8079933540097474
CA,399,11208,33.7706,-118.2656,NG,GAS,103232.0,66564.841,0.6448082086949783
CA,243,14328,40.929297,-121.544462,WAT,HYDRO,34424.0,0.0,0.0
CA,244,14328,40.960675,-121.548657,WAT,HYDRO,43089.0,0.0,0.0
CA,10882,12239,40.874144,-121.920428,WAT,HYDRO,23915.0,0.0,0.0
CA,56654,56545,40.8981,-121.8036,WND,WIND,252365.0,0.0,0.0
CA,400,11208,33.764741,-118.09913,NG,GAS,2926943.998,1305506.975,0.44603073235841256
CA,10253,56531,39.565677,-120.581684,WAT,HYDRO,15505.0,0.0,0.0
CA,59009,58661,35.325278,-118.878611,SUN,SOLAR,64022.0,0.0,0.0
CA,54689,49748,32.7146,-115.518,GEO,GEOTHERMAL,338754.0,0.0,0.0
CA,58398,60898,32.7125,-115.540556,SUN,SOLAR,26019.0,0.0,0.0
CA,59315,58661,35.269444,-118.014444,SUN,SOLAR,137922.0,0.0,0.0
CA,59316,58661,35.253056,-118.014722,SUN,SOLAR,138199.0,0.0,0.0
CA,59317,58661,35.253611,-118.026944,SUN,SOLAR,122915.0,0.0,0.0
CA,57831,57154,34.65434,-117.971004,SUN,SOLAR,2327.0,0.0,0.0
CA,62689,62628,37.286958,-121.81508,SUN,SOLAR,3653.0,0.0,0.0
CA,56275,56899,35.0925,-118.3952,WND,WIND,2037.0,0.0,0.0
CA,52165,61444,35.0908,-118.3936,WND,WIND,1312.0,0.0,0.0
CA,55807,7724,36.2397,-119.9044,NG,GAS,30535.0,20450.143,0.6697279515310299
CA,58975,17650,36.218806,-119.805833,SUN,SOLAR,236393.0,0.0,0.0
CA,59182,59139,34.435,-117.378056,SUN,SOLAR,3012.0,0.0,0.0
CA,162,19281,37.621536,-120.746247,WAT,HYDRO,4173.0,0.0,0.0
CA,55518,60431,34.5953,-117.3647,NG,GAS,3337426.0,1496800.156,0.4484893915250855
CA,57977,57353,40.4128,-120.4774,NG,GAS,31553.0,11568.42,0.3666345513897252
CA,50495,60662,35.509041,-119.030546,NG,GAS,16792.0,9003.292,0.5361655550262029
CA,56075,8565,38.1381,-121.8053,WND,WIND,296582.0,0.0,0.0
CA,10777,56866,40.368338,-120.264848,WDS,BIOMASS,188963.0,1203.018,0.006366420939549013
CA,62655,62131,40.373,-120.262,SUN,SOLAR,4086.0,0.0,0.0
CA,58223,58195,33.622778,-117.936389,NG,GAS,8519.001,3961.023,0.46496332140353075
CA,59268,59091,36.8625,-121.428889,SUN,SOLAR,3825.0,0.0,0.0
CA,58300,57128,33.838056,-118.315,NG,GAS,5834.0,0.0,0.0
CA,58452,58440,34.708889,-118.274167,SUN,SOLAR,3593.0,0.0,0.0
CA,58432,58429,34.179722,-119.083056,NG,GAS,50579.001,25540.374,0.5049600327218801
CA,246,14328,40.7415,-124.2103,NG,GAS,405186.0,208023.418,0.5134022843829747
CA,50049,60153,40.4728,-124.1014,WDS,BIOMASS,122827.0,630.941,0.005136826593501429
CA,57523,14328,36.181389,-120.030555,SUN,SOLAR,39941.0,0.0,0.0
CA,60960,60396,33.9254,-118.4298,OBG,BIOMASS,158262.999,17741.902,0.1121039163424421
CA,58028,57389,34.975278,-118.946944,SUN,SOLAR,2241.0,0.0,0.0
CA,63603,57128,32.87302,-117.19968,NG,GAS,7914.0,0.0,0.0
CA,57490,56819,32.663289,-115.658284,SUN,SOLAR,281501.0,0.0,0.0
CA,57491,57260,32.772225,-115.779311,SUN,SOLAR,394891.0,0.0,0.0
CA,59657,58468,33.252222,-115.4975,SUN,SOLAR,47353.0,0.0,0.0
CA,58062,9216,33.245833,-115.496667,SUN,SOLAR,47504.0,0.0,0.0
CA,56917,56167,32.671099,-115.587265,SUN,SOLAR,273644.001,0.0,0.0
CA,57895,57262,35.402778,-119.038611,SUN,SOLAR,1557.0,0.0,0.0
CA,50129,22079,39.0788,-122.535556,WAT,HYDRO,8285.0,0.0,0.0
CA,55541,49981,33.910873,-116.552994,NG,GAS,34089.0,21945.165,0.6437608906098742
CA,57860,57194,34.008661,-117.845603,SUN,SOLAR,2775.0,0.0,0.0
CA,58609,58661,34.553056,-117.456944,SUN,SOLAR,4189.0,0.0,0.0
CA,55853,9155,33.738839,-117.170369,NG,GAS,33125.0,14709.386,0.4440569358490566
CA,58086,60947,38.645119,-121.172999,SUN,SOLAR,1514.0,0.0,0.0
CA,58954,60947,38.643611,-121.163889,SUN,SOLAR,1580.0,0.0,0.0
CA,61152,60947,38.645961,-121.162623,SUN,SOLAR,8130.0,0.0,0.0
CA,60224,57128,37.384745,-121.963808,NG,GAS,7458.0,0.0,0.0
CA,297,14354,41.932981,-122.43678,WAT,HYDRO,101368.0,0.0,0.0
CA,58513,58490,33.565,-114.918056,SUN,SOLAR,9333.0,0.0,0.0
CA,10139,9439,35.6439,-118.4822,WAT,HYDRO,45617.0,0.0,0.0
CA,57841,59139,33.921667,-118.124444,SUN,SOLAR,1216.0,0.0,0.0
CA,57840,59139,32.791667,-117.095277,SUN,SOLAR,1442.0,0.0,0.0
CA,58307,58268,36.3875,-119.255,SUN,SOLAR,6592.999,0.0,0.0
CA,57074,57499,35.533056,-115.4525,SUN,SOLAR,243037.0,22140.699,0.09110011644317532
CA,57073,57499,35.556111,-115.468611,SUN,SOLAR,271642.0,29296.699,0.10785040236782235
CA,57075,57499,35.580833,-115.4825,SUN,SOLAR,257535.0,22514.0,0.08742112722542567
CA,61692,60059,32.83186,-115.506629,SUN,SOLAR,4090.0,0.0,0.0
CA,104,17609,37.147926,-119.2567,WAT,HYDRO,254677.0,0.0,0.0
CA,58216,58183,37.806944,-121.2775,WH,OTHF,11624.0,0.0,0.0
CA,60947,60639,32.6212,-116.12896,SUN,SOLAR,44139.0,0.0,0.0
CA,249,14328,40.992295,-121.975182,WAT,HYDRO,679587.0,0.0,0.0
CA,431,16534,38.83405,-120.53176,WAT,HYDRO,644020.0,0.0,0.0
CA,57475,56791,33.204635,-115.573303,GEO,GEOTHERMAL,440113.0,34459.605,0.07829717595253947
CA,534,16534,38.850283,-120.381883,WAT,HYDRO,11541.0,0.0,0.0
CA,63711,62150,37.4124,-122.024,NG,GAS,4904.0,0.0,0.0
CA,442,2518,40.646934,-122.626973,WAT,HYDRO,263352.0,0.0,0.0
CA,58301,57128,37.406944,-122.026944,NG,GAS,6970.0,0.0,0.0
CA,62699,62150,37.95169,-121.77182,NG,GAS,9776.0,0.0,0.0
CA,58128,56778,33.919167,-118.128611,LFG,BIOMASS,5470.0,0.0,0.0
CA,62698,62150,33.85098,-117.84531,NG,GAS,17217.0,0.0,0.0
CA,62701,62150,38.25477,-122.27305,NG,GAS,34619.0,0.0,0.0
CA,58132,56778,34.0325,-117.608889,OBG,BIOMASS,7635.0,0.0,0.0
CA,62700,62150,37.69923,-121.89419,NG,GAS,7440.0,0.0,0.0
CA,10718,16630,33.92194,-116.56222,WND,WIND,30699.0,0.0,0.0
CA,336,17609,36.461326,-118.87988,WAT,HYDRO,8336.0,0.0,0.0
CA,338,17609,36.486059,-118.835645,WAT,HYDRO,21939.0,0.0,0.0
CA,10042,10077,36.3275,-119.2947,NG,GAS,19392.0,19365.945,0.9986564047029702
CA,59280,57128,37.356389,-121.871944,NG,GAS,6594.0,0.0,0.0
CA,418,14191,39.531784,-121.491247,WAT,HYDRO,59921.0,0.0,0.0
CA,682,14328,37.071846,-119.558008,WAT,HYDRO,668481.0,0.0,0.0
CA,50494,60662,35.51647,-119.040128,NG,GAS,13686.0,8451.372,0.6175195089872862
CA,58100,57477,35.295556,-118.918333,NG,GAS,35923.0,28791.471,0.8014773543412299
CA,340,17609,35.460303,-118.77959,WAT,HYDRO,173613.0,0.0,0.0
CA,339,17609,35.776185,-118.436233,WAT,HYDRO,211527.0,0.0,0.0
CA,10496,10203,35.4515,-118.9849,NG,GAS,631135.0,214587.096,0.3400018949986928
CA,52107,54713,35.4406,-118.9617,NG,GAS,258489.0,75412.25,0.2917425886594787
CA,443,2518,40.611858,-122.446441,WAT,HYDRO,355962.0,0.0,0.0
CA,59098,60947,34.700278,-118.123611,SUN,SOLAR,2058.0,0.0,0.0
CA,59099,60947,34.700278,-118.123611,SUN,SOLAR,1901.0,0.0,0.0
